previous_cpu,current_cpu,cpu_average,cpu_trend,high_cpu_next
34.963209507789,41.74021951712154,34.132762121439775,6.777010009332535,0
81.05714451279329,72.70370092569227,76.63110600135668,-8.353443587101012,0
63.559515344912406,72.36149385497204,63.44634347784922,8.801978510059634,0
52.89267873576293,63.99853618860116,60.725775353250846,11.10585745283823,0
17.48149123539492,28.079395714705317,23.02776273385363,10.597904479310397,0
17.479561626896214,33.28736888244243,21.01081075627453,15.807807255546216,0
9.646688973455957,22.985910518944998,15.388672515050889,13.33922154548904,0
74.29409166199481,83.88589245427917,76.83352284136525,9.59180079228436,1
53.0892009394567,57.387543824870235,56.19589591342101,4.298342885413533,0
61.645806223683635,50.03619688852372,59.862352894173114,-11.609609335159917,0
6.646759543664196,15.942941734990054,5.669333230389891,9.296182191325858,0
82.59278817295954,89.66966504459066,86.47630484621736,7.076876871631114,1
71.59541126403374,79.31119963598748,74.9729070633107,7.715788371953735,1
21.987128854262092,14.219643096058999,20.117406204511944,-7.767485758203094,0
19.54599737656805,13.735431972485426,17.280304559239806,-5.810565404082624,0
19.672360788274705,35.20388932160374,25.182217059722763,15.531528533329034,0
29.339379436763018,33.94382789819647,30.68444186047989,4.604448461433449,0
46.98051453057903,58.79552150430527,50.49994044703168,11.815006973726241,0
39.55560149136926,44.83878525267387,45.42521478781736,5.283183761304613,0
28.298331215843355,33.5958926108008,31.011046859337906,5.297561394957448,0
53.94823157779036,68.33106963755034,66.84322266492937,14.382838059759983,0
16.15950885216335,15.99906156998961,15.897302769632619,-0.16044728217373816,0
28.371571882817452,34.33277965222729,29.22695546679098,5.961207769409835,0
34.308947463495336,34.68619457644491,29.956427842131642,0.3772471129495756,0
41.48559873736288,42.14063646303972,36.40369857143346,0.6550377256768414,0
67.81407691144109,69.7223556767547,64.01580846508142,1.9082787653136108,0
20.973902572668777,28.195240289005906,25.38595138387179,7.221337716337128,0
46.13875507308893,46.351268856454155,47.77118703446134,0.21251378336522464,0
52.3931655089634,69.9507267646986,56.428374030734595,17.5575612557352,1
8.716033017599818,4.769959995404779,9.428111448730645,-3.946073022195039,0
53.603588152115066,56.73487171050147,53.720046776257945,3.131283558386407,0
18.64192989498332,19.24461931224157,19.383653639569093,0.6026894172582509,0
10.204127438822361,29.673906282359688,24.775678745357297,19.469778843537327,0
80.91084298026666,87.87639074538241,87.08413481042112,6.965547765115744,1
82.25056264596475,97.5690080406511,89.10419339959043,15.31844539468635,1
69.67178784931689,59.81618411894716,62.07040930788616,-9.855603730369722,0
29.369101533869653,37.039604192562244,26.74890665922803,7.670502658692591,0
12.81376912051071,26.71007707674508,17.604463140900634,13.89630795623437,0
59.73864212097255,65.56148201372679,62.01667135086658,5.822839892754239,0
40.21219949916811,55.86700324982162,45.07806279304131,15.654803750653514,0
14.763058787582306,14.590174286578584,14.28284563580353,-0.17288450100372188,0
44.614152808901615,63.707627210757416,54.39144565870582,19.0934744018558,1
7.751081689217472,35.74006292540997,21.071004361889486,27.9889812361925,0
77.74563216630257,79.11724656190599,76.4814316216339,1.371614395603416,0
25.702398528001353,26.247373313993634,26.480849936897677,0.5449747859922809,0
58.00178274831856,77.53562751949556,69.09452708261529,19.533844771177,1
29.936886087152878,50.73260754446,37.0635495834779,20.795721457307124,0
46.605441694224865,46.37684142269218,50.723938697697335,-0.22860027153268447,0
48.73682234746237,49.5349541765038,48.8401238651303,0.7981318290414308,0
19.788356442042165,21.970510353437092,20.93598226657417,2.182153911394927,0
82.56677022116469,74.12226511082191,80.46916093576297,-8.444505110342774,0
67.01062586888916,62.824106404047185,65.61701453025869,-4.186519464841979,0
80.15991532513513,75.11850765761446,80.49862139311453,-5.041407667520673,1
76.5861880342119,73.90821238317062,76.10857270429673,-2.6779756510412795,0
52.83199830488681,57.485149431018996,53.32126174403159,4.653151126132187,0
78.74993880184934,86.09208612721454,83.50552304015025,7.342147325365204,1
12.07940016415356,32.58440509229433,18.90072400626196,20.50500492814077,0
20.678628993531618,15.695088586143708,18.512537907167236,-4.98354040738791,0
8.618183112843045,23.461407097608884,15.94010513329258,14.843223984765839,0
31.02642646106115,33.88653801880606,31.832131668115988,2.860111557744908,0
36.09418317515856,40.59954607863423,37.961252092579606,4.505362903475671,0
26.70792254191167,38.45611746357771,26.936472866251776,11.748194921666041,0
71.29900073215435,65.07178051653136,66.53921590111997,-6.227220215622992,0
33.540266135487144,42.36436359732765,38.230849569830745,8.824097461840509,0
27.47476077499046,34.139282857121025,31.286590992047945,6.6645220821305635,0
48.41568665265988,58.340199292741374,50.29491754992275,9.924512640081495,0
16.27393799798101,24.165624437059193,24.016904740114203,7.891686439078182,0
69.17575846032318,98.72875985943213,81.35373461523416,29.55300139910895,1
10.964051494381666,9.586651651868507,13.183723174705296,-1.3773998425131584,0
83.95095492804138,83.6409853780232,85.07755323864735,-0.30996955001818094,1
66.77958154373259,65.54817627948495,64.22519698207736,-1.2314052642476412,0
20.897254522733792,20.342483331131245,25.945801604761055,-0.5547711916025477,0
5.441769369888192,4.067898096823015,1.1739232380861635,-1.373871273065177,0
70.23691427638673,87.12707958746225,81.43945945275449,16.89016531107552,1
61.54858750780937,80.75362998770792,74.15285570188759,19.20504247989855,1
63.32057344327899,62.61311050578423,60.95498134730167,-0.7074629374947605,0
66.70162773487566,63.37807200383337,69.2172457695475,-3.3235557310422905,0
10.923572138727229,20.63772770259127,15.030510376862392,9.714155563864042,0
33.67725828354181,33.155027840732096,34.282223949976526,-0.5222304428097146,0
14.269524762010377,25.598842939565486,20.715149367101596,11.329318177555109,0
74.04827407004748,81.07750427856048,77.15996294989235,7.029230208512999,1
54.86385014620463,44.70640899623231,52.21755439069782,-10.157441149972321,0
31.471841988211935,51.94689400151255,44.08983415651888,20.475052013300612,0
10.08466802288189,33.04344475383711,16.318460468644957,22.958776730955215,0
29.878585737252976,28.750698832409114,33.2276630134655,-1.1278869048438622,0
31.014665762139764,32.13765016277992,26.58868199835282,1.1229844006401564,0
63.36849426704512,71.22714817429417,70.39545983369462,7.8586539072490496,0
56.00459770841705,64.34916560828731,63.55699706883493,8.344567899870256,0
75.97701940610612,87.56246213283443,78.49684147882468,11.585442726728303,1
42.777194012955945,67.87923940061944,54.09577384292394,25.102045387663495,1
14.567539675064136,17.798067400123642,12.865689532136084,3.230527725059506,0
62.0595829778396,59.07661053245506,59.92333366428112,-2.98297244538454,0
65.8628038893518,57.069611609206525,60.54210489672194,-8.79319228014527,0
49.9021758055597,47.59287540614051,51.08650720265812,-2.309300399419193,0
66.67737439636488,71.34610466762692,72.94266577035472,4.668730271262035,0
44.50364770915126,67.44922634432913,60.16348845911007,22.945578635177874,0
46.818626350559526,46.64251336019781,45.04406577564376,-0.17611299036171602,0
39.20328146868397,46.441160985072955,42.19455560564488,7.237879516388986,0
7.033530139527615,11.869301178800093,4.401101082501002,4.835771039272478,0
13.631314159464356,30.515246893945196,19.65567032721621,16.88393273448084,0
7.51433485493874,37.78365911367496,25.54355188359922,30.26932425873622,0
55.91283290110243,55.604145171899226,60.60523750714553,-0.3086877292032071,0
30.148478486106136,30.254084060923915,26.49823465787526,0.10560557481777977,0
45.685655293176225,61.127264063866946,51.629066901062906,15.44160877069072,0
77.60531791408744,89.42423281035055,83.4355580913422,11.81891489626311,1
24.943378331909997,48.41045158927034,37.51739843704899,23.46707325736034,0
37.830633842850375,48.66991569611001,40.82146420971525,10.839281853259635,0
65.4440910834439,66.8511701755733,67.41981376290087,1.4070790921294076,0
23.303853239329797,34.21040154625289,27.335609351578594,10.906548306923092,0
11.15839278630344,27.24542859213252,19.15855387658314,16.087035805829082,0
28.180116233101444,41.38493804507509,36.42137988309936,13.204821811973645,0
17.897702980320354,27.97044329139333,22.953339945289656,10.072740311072977,0
79.37581218740584,95.04255908329738,85.9000279637719,15.666746895891535,1
69.64963036515336,86.34258626961008,77.66727890560423,16.692955904456724,1
55.67230052083388,74.49389043120915,64.8180065984055,18.821589910375273,1
74.71684721501742,86.20394609091385,79.35036356331926,11.487098875896422,1
69.29376615192916,72.62258534876062,70.18178756234359,3.3288191968314607,0
19.925604710882865,26.392741575216093,27.95511465456363,6.467136864333227,0
76.40471987919823,93.46980954428179,86.62002305556372,17.065089665083562,1
48.147379353252056,44.978022643379695,45.67626004422839,-3.1693567098723605,0
69.595212413125,78.28194550185401,76.02944217102171,8.686733088729014,1
76.68730399387945,77.75391587060585,76.21915146297462,1.0666118767263981,0
30.44027799774911,35.727726227097286,36.603376025183124,5.2874482293481755,0
13.80415396221414,31.588672588287128,23.805339851844916,17.784518626072988,0
23.234813003355335,30.14580368355437,26.368401911442167,6.910990680199035,0
39.1686230901005,44.63298857166199,43.24395660831208,5.464365481561487,0
70.44118127379944,61.842619864000255,61.42927211269434,-8.598561409799188,0
73.85844666050747,86.32098232077968,76.70941208391416,12.46253566027221,1
5.556170442495256,17.01101225390601,7.701816329003468,11.454841811410754,0
45.85978420620526,72.49233143925986,59.60488710702368,26.632547233054595,1
38.39288025190232,40.31509790237231,44.55153407559259,1.9222176504699888,0
22.76862483765842,29.96012811429781,33.05827691455601,7.191503276639388,0
14.589229386694624,22.083066223802177,20.250301109570675,7.493836837107553,0
32.00921371229023,52.78374650992498,43.89901353594098,20.77453279763475,0
80.43277631300154,84.47982098913202,77.05312544860857,4.047044676130483,1
30.85623456166042,38.64644981936381,33.12332079131005,7.790215257703391,0
46.50324973946929,57.582214836634684,49.67938103232727,11.078965097165394,0
61.241516711614224,68.10760794317781,62.81201953264267,6.866091231563587,0
34.09036819034352,34.62603204483823,33.853768661836504,0.5356638544947145,0
82.74256661767686,89.68346654665993,84.79674484907702,6.940899928983072,1
81.99578359536889,97.7321010939666,83.92604291354039,15.736317498597714,1
25.142583666029132,19.877430671918532,24.753737937326434,-5.265152994110601,0
44.77988047139084,51.1095772128596,44.726499764905796,6.329696741468759,0
29.07026478534157,27.06905663594984,28.787401302979156,-2.001208149391733,0
27.78723955019741,44.73770583944584,42.48472070407155,16.95046628924843,0
7.950955788362624,1.0,1.7173241194220417,-6.950955788362624,0
53.76514671839175,53.17592824567586,45.879674913794815,-0.5892184727158849,0
45.21432185830892,53.986440608954126,48.74236856799119,8.772118750645205,0
9.118300099999148,29.773540392342554,22.748799151166562,20.655240292343407,0
27.291717138928917,31.63421452819904,35.33800819622576,4.342497389270122,0
77.6612708773323,77.10927561040032,73.69662446050906,-0.5519952669319821,1
24.164951253357792,47.97652194776369,37.560834270270306,23.8115706944059,0
16.591589767297847,7.111450763135407,10.455588894876469,-9.48013900416244,0
44.15622082220504,27.168161256004225,35.34434597619223,-16.988059566200818,0
83.85203632884806,93.25218082938139,96.48513862016583,9.40014450053333,1
24.364421720920035,24.343879477393923,19.845239613971522,-0.020542243526112003,0
58.77084379247029,53.55851562116315,56.92589869130044,-5.212328171307135,0
65.9295692262974,78.01313369929093,73.37443097809046,12.08356447299353,1
24.011003519391974,31.449010657103962,30.987366063066005,7.438007137711988,0
63.257307888948766,62.61652158158148,63.2308641956778,-0.6407863073672857,0
34.422650617540256,26.619606630831314,31.445280242698093,-7.803043986708943,0
55.584466447486356,69.30903973028781,61.2718073866217,13.724573282801451,0
55.68237686087158,67.1843886404582,62.24076357440021,11.502011779586617,0
47.86197472598068,51.87021608818685,48.83651858059153,4.008241362206171,0
12.223181604352664,35.68955156482932,25.821082254159148,23.46636996047666,0
71.82419964713904,66.12335198387751,67.86494480737737,-5.700847663261527,0
30.662405197738867,20.407153488491478,26.66608052482173,-10.25525170924739,0
19.92148083198834,18.002400133175897,18.874152041527182,-1.9190806988124436,0
8.262011324381113,12.806151160826136,13.912231994920129,4.544139836445023,0
52.27143545505935,59.70482994828627,55.83395153090735,7.4333944932269205,0
59.2051489473826,61.792788368819295,55.17987125348031,2.5876394214366982,0
6.327026314228492,14.84758027937146,14.373067798941952,8.520553965142968,0
45.96744466394248,38.45205042203804,39.4925506404024,-7.515394241904438,0
23.119662015835036,42.557308056567635,30.877186020254875,19.4376460407326,0
56.61382323275599,60.792311448830304,56.91608345866267,4.178488216074314,0
18.949314320399317,35.12227263628059,31.159107757852407,16.172958315881274,0
60.27501904819728,68.70227251197431,58.0816231381497,8.427253463777035,1
35.93882770404299,45.50635989558083,50.135839400791895,9.567532191537836,0
79.93839909893876,90.6360719012608,88.45540592729793,10.697672802322046,1
16.00167553167946,25.478761131852607,21.409935074153513,9.477085600173147,0
32.285308084020684,43.71253568269613,37.834239881509546,11.427227598675444,0
14.077881699247126,32.36940700057144,24.080306574482258,18.291525301324317,0
78.97548946228503,85.94070115929972,84.02146259593039,6.965211697014695,1
75.18714827047847,87.2771858463636,83.16781381627119,12.09003757588512,1
25.63533021721245,29.73797327434018,29.35346514378666,4.102643057127732,0
57.79872368273432,77.19989583722905,67.76805180374743,19.40117215449473,1
70.37777601609727,68.61385299550457,68.90379924487894,-1.7639230205926992,0
49.41606492795699,72.42546925706515,60.466947241550535,23.009404329108158,1
47.37204626848052,51.970466762037084,49.086531674200764,4.598420493556567,0
24.348183272036135,15.040432250855654,23.095618052047087,-9.307751021180481,0
12.448221424471937,18.72926557357983,17.36941366586847,6.281044149107894,0
76.77726063626613,74.96674406151733,67.05083644489889,-1.810516574748803,0
77.03344457306643,90.43988006295368,85.70436464759933,13.406435489887244,1
55.64811658186144,54.121876788837525,55.4692052695058,-1.5262397930239118,0
32.122383283896056,32.66054895174826,32.33533984848447,0.5381656678522049,0
32.93676596901287,19.04135865955756,24.823506955018555,-13.895407309455308,0
63.07645430961915,63.553391117128385,66.68726087333181,0.47693680750923306,0
76.76882079620617,57.53002752991661,69.99200354942995,-19.238793266289562,0
75.96691394120938,65.12788570635215,68.22876682030994,-10.839028234857238,0
67.3900436686099,79.99419023005288,74.913273810705,12.604146561442974,1
56.36253169234302,69.22053327885135,59.87656228197333,12.85800158650833,0
11.731197199603907,20.985772817453554,12.21963051416194,9.254575617849648,0
17.9302971275691,13.260535696276971,13.715264738153142,-4.66976143129213,0
76.88433508216634,81.40722152074655,81.73295871860472,4.522886438580201,1
53.514324772767196,58.47829938186151,58.855687213442614,4.963974609094315,0
5.735764129330372,1.0,4.907138324957065,-4.735764129330372,0
13.117723429282568,33.15170644695407,25.31000229866231,20.033983017671503,0
58.08014152864446,71.85376443440117,66.51548784286769,13.77362290575671,1
5.404926707697495,8.195284969400856,4.875661052880319,2.7903582617033607,0
17.86464411339989,23.1335025033452,21.794840942394366,5.268858389945308,0
48.89870314932689,55.982531228802415,54.8418457647477,7.0838280794755235,0
60.35161581541546,44.93426713117255,54.90581546273472,-15.41734868424291,0
57.156900760208046,59.685126935002074,61.98775396202899,2.5282261747940282,0
22.941544756844785,21.1217022768668,24.15653505845898,-1.8198424799779858,0
61.97433770780287,56.95813760885371,60.520582280953036,-5.016200098949156,0
23.979926999744006,26.168924070884458,28.284876250263515,2.1889970711404523,0
31.031975852741418,54.00884112123664,42.440844709241844,22.976865268495224,0
64.71931240944193,76.12774102211202,67.77790276209382,11.408428612670093,0
56.97063192377718,56.25884202594921,56.1255360830319,-0.7117898978279698,0
72.93787283953424,83.66370065309582,76.06607881189568,10.72582781356158,1
57.60903138402747,76.60258574988748,65.08027374203434,18.993554365860014,0
50.464688266837726,64.71102509596541,57.154300669255015,14.246336829127685,0
12.493981426247398,18.09028512544914,12.914873512848384,5.596303699201741,0
34.41726424475468,32.947896467698946,32.758695767309696,-1.4693677770557372,0
26.216189414538036,38.19842255067394,26.52646198174463,11.982233136135903,0
24.519171470326686,33.45402532454418,29.626479519554252,8.934853854217497,0
82.84084438019565,96.79277658047297,89.82042690642099,13.951932200277327,1
36.44781797334083,47.79953599016053,39.672411088546106,11.351718016819696,0
76.36372441416907,91.85925156736242,86.08922499606295,15.49552715319335,1
55.49109007978103,55.13873796417535,58.127624434857864,-0.352352115605683,0
68.58490428333187,86.75884493967513,72.84919501839657,18.173940656343262,1
45.21096744841537,52.18696349533936,46.41079113617872,6.975996046923996,0
51.15231077010873,76.90491949636137,61.72118808387316,25.752608726252646,1
44.401415505509114,42.50953732461343,40.63576711173467,-1.8918781808956808,0
20.61943902384356,42.979077055496056,34.287682565465055,22.359638031652494,0
62.796169220920426,69.77527705554691,65.70424472191526,6.9791078346264825,1
27.461788995268464,25.94760895912398,25.91115445326439,-1.5141800361444844,0
6.945277314516307,7.106418973973091,1.0142610510244392,0.16114165945678405,0
56.63778367257343,58.434310590630226,59.4423012222295,1.7965269180567986,0
19.168854352563915,28.41051381658308,20.07190890001308,9.241659464019165,0
80.23668674823314,90.46504162858814,85.53066207920962,10.228354880354999,1
81.31428616020699,80.5772861208212,81.77791695438866,-0.7370000393857907,0
78.18915121763588,82.94560529502606,84.64935404384693,4.756454077390174,1
34.61269602043555,61.035399606554186,43.89758661613754,26.422703586118637,1
6.236529322309394,28.51196102331651,8.315708705350476,22.275431701007115,0
79.26548500701803,88.62872170375834,84.49865198964926,9.363236696740316,1
39.254731865385146,44.63476664706715,47.34628280075871,5.380034781682006,0
82.33238552349357,88.53269879067618,89.14938121590318,6.200313267182608,1
82.08959816714022,93.22477789444439,88.28616627661617,11.135179727304163,1
73.24075643738881,68.01283078540476,69.15188505450064,-5.227925651984052,0
28.555911365566857,30.982145991333404,32.19039646836206,2.426234625766547,0
35.807818288154024,24.12197754937813,27.04425931965267,-11.685840738775894,0
73.09093372134855,82.08316494740134,79.01612264244359,8.992231226052795,1
30.35376041250221,41.82571980952962,37.606150588515796,11.471959397027412,0
18.5594197348874,18.727555111893658,21.82411714588717,0.16813537700625858,0
49.544100996668014,70.28396862956834,68.19301492985142,20.73986763290032,1
